velx,vely,velz,accx,accy,accz
1.888973,0.014827,0.455921,-0.884593,-0.006943,-0.213505
1.824478,0.014321,0.440355,-1.100038,-0.008635,-0.265504
1.753287,0.013762,0.423172,-1.015866,-0.007974,-0.245189
1.676700,0.013161,0.404687,-1.160972,-0.009113,-0.280211
1.595322,0.012522,0.385046,-1.051013,-0.008250,-0.253672
1.510567,0.011857,0.364589,-1.130355,-0.008872,-0.272822
1.416188,0.011116,0.341810,-1.158610,-0.009094,-0.279641
1.308343,0.010270,0.315781,-1.270063,-0.009969,-0.306541
1.173976,0.009215,0.283350,-1.472790,-0.011560,-0.355472
1.020159,0.008008,0.246225,-1.314224,-0.010316,-0.317200
0.832950,0.006538,0.201040,-1.485475,-0.011660,-0.358533
0.512290,0.004021,0.123646,-1.493123,-0.011720,-0.360379
0.000000,0.000000,0.000000,-1.503752,-0.011803,-0.362944
0.000000,0.000000,0.000000,-1.486164,0.000000,0.000000
-0.477530,-0.168521,-0.033833,-1.504719,-0.531018,-0.106608
-0.771096,-0.272121,-0.054632,-1.375780,-0.485516,-0.097473
-0.941013,-0.332086,-0.066670,-1.350381,-0.476552,-0.095674
-1.081055,-0.381507,-0.076592,-1.334625,-0.470992,-0.094557
-1.200243,-0.423568,-0.085036,-1.251318,-0.441593,-0.088655
-1.304060,-0.460205,-0.092392,-1.229916,-0.434040,-0.087139
-1.394983,-0.492292,-0.098834,-1.111705,-0.392323,-0.078764
-1.480803,-0.522578,-0.104914,-1.252697,-0.442079,-0.088753
-1.563888,-0.551899,-0.110800,-1.164768,-0.411049,-0.082523
-1.635323,-0.577109,-0.115862,-1.019187,-0.359673,-0.072209
-1.701723,-0.600542,-0.120566,-1.103634,-0.389474,-0.078192
-1.761879,-0.621771,-0.124828,-0.887485,-0.313195,-0.062878
-1.815266,-0.640611,-0.128610,-0.942083,-0.332463,-0.066746
-1.870270,-0.660022,-0.132507,-1.000040,-0.352916,-0.070852
-1.926941,-0.680021,-0.136523,-1.061562,-0.374628,-0.075211
-1.975355,-0.697107,-0.139953,-0.743839,-0.262502,-0.052701
-2.015059,-0.711118,-0.142766,-0.774042,-0.273161,-0.054840
-2.055562,-0.725412,-0.145635,-0.805471,-0.284252,-0.057067
-2.096879,-0.739993,-0.148562,-0.838177,-0.295794,-0.059384
-2.139026,-0.754866,-0.151549,-0.872210,-0.307805,-0.061796
-2.182020,-0.770039,-0.154595,-0.907625,-0.320303,-0.064305
-2.225879,-0.785517,-0.157702,-0.944478,-0.333308,-0.066916
-2.270619,-0.801306,-0.160872,-0.982828,-0.346842,-0.069633
-2.304678,-0.813325,-0.163285,-0.506317,-0.178680,-0.035872
-2.327725,-0.821459,-0.164918,-0.516494,-0.182272,-0.036593
-2.351002,-0.829673,-0.166567,-0.526875,-0.185935,-0.037329
-2.374512,-0.837970,-0.168233,-0.537466,-0.189673,-0.038079
-2.398257,-0.846350,-0.169915,-0.548269,-0.193485,-0.038844
-2.422240,-0.854813,-0.171614,-0.559289,-0.197374,-0.039625
-2.446462,-0.863361,-0.173330,-0.570531,-0.201341,-0.040422
-2.470927,-0.871995,-0.175064,-0.581998,-0.205388,-0.041234
-2.495636,-0.880715,-0.176814,-0.593696,-0.209517,-0.042063
-2.520592,-0.889522,-0.178582,-0.605630,-0.213728,-0.042908
-2.545798,-0.898417,-0.180368,-0.617803,-0.218024,-0.043771
-2.571256,-0.907401,-0.182172,-0.630221,-0.222406,-0.044651
-2.596969,-0.916475,-0.183994,-0.642888,-0.226876,-0.045548
-2.596969,-0.916475,-0.183994,0.642888,0.226876,0.045548
-2.571256,-0.907401,-0.182172,0.630221,0.222406,0.044651
-2.545798,-0.898417,-0.180368,0.617803,0.218024,0.043771
-2.520592,-0.889522,-0.178582,0.605630,0.213728,0.042908
-2.495636,-0.880715,-0.176814,0.593696,0.209517,0.042063
-2.470927,-0.871995,-0.175064,0.581998,0.205388,0.041234
-2.446462,-0.863361,-0.173330,0.570531,0.201341,0.040422
-2.422240,-0.854813,-0.171614,0.559289,0.197374,0.039625
-2.398257,-0.846350,-0.169915,0.548269,0.193485,0.038844
-2.374512,-0.837970,-0.168233,0.537466,0.189673,0.038079
-2.351002,-0.829673,-0.166567,0.526875,0.185935,0.037329
-2.327725,-0.821459,-0.164918,0.516494,0.182272,0.036593
-2.304678,-0.813325,-0.163285,0.506317,0.178680,0.035872
-2.270619,-0.801306,-0.160872,0.982828,0.346842,0.069633
-2.225879,-0.785517,-0.157702,0.944478,0.333308,0.066916
-2.182020,-0.770039,-0.154595,0.907625,0.320303,0.064305
-2.139026,-0.754866,-0.151549,0.872210,0.307805,0.061796
-2.096879,-0.739993,-0.148562,0.838177,0.295794,0.059384
-2.055562,-0.725412,-0.145635,0.805471,0.284252,0.057067
-2.015059,-0.711118,-0.142766,0.774042,0.273161,0.054840
-1.975355,-0.697107,-0.139953,0.743839,0.262502,0.052701
-1.926941,-0.680021,-0.136523,1.061562,0.374628,0.075211
-1.870270,-0.660022,-0.132507,1.000040,0.352916,0.070852
-1.815266,-0.640611,-0.128610,0.942083,0.332463,0.066746
-1.761879,-0.621771,-0.124828,0.887485,0.313195,0.062878
-1.701723,-0.600542,-0.120566,1.103634,0.389474,0.078192
-1.635323,-0.577109,-0.115862,1.019187,0.359673,0.072209
-1.563888,-0.551899,-0.110800,1.164768,0.411049,0.082523
-1.487986,-0.525113,-0.105423,1.054449,0.372117,0.074707
-1.408933,-0.497215,-0.099822,1.134050,0.400209,0.080347
-1.308343,-0.461717,-0.092695,1.464677,0.516887,0.103771
-1.196271,-0.422166,-0.084755,1.224495,0.432127,0.086755
-1.078352,-0.380553,-0.076401,1.325664,0.467830,0.093922
-0.939144,-0.331426,-0.066538,1.337786,0.472107,0.094781
-0.768695,-0.271274,-0.054462,1.386699,0.489369,0.098247
-0.474857,-0.167578,-0.033643,1.489200,0.525542,0.105509
0.000000,0.000000,0.000000,1.466458,0.517516,0.103898
0.000000,0.000000,0.000000,0.704187,0.000000,0.000000
0.194224,0.413410,-0.156655,0.682769,1.453286,-0.550698
0.314664,0.669769,-0.253798,0.678778,1.444792,-0.547480
0.386114,0.821851,-0.311427,0.617352,1.314044,-0.497935
0.443394,0.943772,-0.357627,0.636335,1.354450,-0.513246
0.497315,1.058545,-0.401118,0.709062,1.509253,-0.571906
0.544217,1.158377,-0.438948,0.579800,1.234116,-0.467648
0.581614,1.237977,-0.469111,0.536913,1.142829,-0.433056
0.614247,1.307437,-0.495432,0.499226,1.062611,-0.402659
0.643484,1.369668,-0.519013,0.477969,1.017367,-0.385514
0.672973,1.432435,-0.542797,0.556028,1.183517,-0.448474
0.707231,1.505354,-0.570429,0.704652,1.499864,-0.568349
0.738712,1.572363,-0.595821,0.501314,1.067057,-0.404343
0.763642,1.625427,-0.615929,0.494942,1.053493,-0.399204
0.787575,1.676368,-0.635232,0.492690,1.048701,-0.397388
0.807362,1.718485,-0.651191,0.345229,0.734827,-0.278451
0.803405,1.710063,-0.648000,-0.512696,-1.091282,0.413523
0.779777,1.659770,-0.628942,-0.482983,-1.028037,0.389558
0.756844,1.610956,-0.610445,-0.454991,-0.968458,0.366981
0.734585,1.563578,-0.592492,-0.428622,-0.912331,0.345713
0.709504,1.510193,-0.572263,-0.533014,-1.134531,0.429912
0.681820,1.451266,-0.549933,-0.492230,-1.047721,0.397016
0.653027,1.389981,-0.526710,-0.529005,-1.125998,0.426678
0.617282,1.313896,-0.497879,-0.673538,-1.433638,0.543253
0.591966,1.260010,-0.477460,-0.151154,-0.321733,0.121915
0.567416,1.207755,-0.457659,-0.595932,-1.268453,0.480659
0.526226,1.120081,-0.424436,-0.599527,-1.276104,0.483558
0.480132,1.021970,-0.387259,-0.628541,-1.337861,0.506960
0.428295,0.911634,-0.345449,-0.617225,-1.313775,0.497833
0.394703,0.840132,-0.318354,-0.134683,-0.286675,0.108631
0.373195,0.794352,-0.301007,-0.299420,-0.637321,0.241502
0.316034,0.672685,-0.254903,-0.695149,-1.479639,0.560684
0.193755,0.412411,-0.156276,-0.685559,-1.459224,0.552949
0.000000,0.000000,0.000000,-0.686256,-1.460709,0.553511
0.000000,0.000000,0.000000,1.465827,0.000000,0.000000
0.468948,0.004012,0.208405,1.472472,0.012599,0.654379
0.762394,0.006523,0.338815,1.442651,0.012343,0.641126
0.933533,0.007987,0.414870,1.308757,0.011198,0.581623
1.068656,0.009144,0.474920,1.302159,0.011141,0.578691
1.186988,0.010156,0.527508,1.282960,0.010977,0.570158
1.291265,0.011048,0.573849,1.223420,0.010468,0.543698
1.381171,0.011817,0.613804,1.108364,0.009483,0.492567
1.466141,0.012544,0.651566,1.248932,0.010686,0.555036
1.548404,0.013248,0.688124,1.161267,0.009936,0.516077
1.619131,0.013853,0.719556,1.016124,0.008694,0.451574
1.684875,0.014416,0.748773,1.100317,0.009414,0.488990
1.744435,0.014926,0.775242,0.884818,0.007571,0.393221
1.797293,0.015378,0.798733,0.939252,0.008036,0.417412
1.851753,0.015844,0.822935,0.997035,0.008531,0.443091
1.907863,0.016324,0.847871,1.058372,0.009056,0.470350
1.955797,0.016734,0.869173,0.741604,0.006345,0.329575
1.995108,0.017070,0.886643,0.771716,0.006603,0.342957
2.035210,0.017413,0.904465,0.803051,0.006871,0.356883
2.076117,0.017764,0.922645,0.835658,0.007150,0.371374
2.117847,0.018121,0.941190,0.869589,0.007440,0.386453
2.160416,0.018485,0.960108,0.904898,0.007742,0.402144
2.203841,0.018856,0.979406,0.941640,0.008057,0.418473
2.259490,0.019332,1.004137,1.484449,0.012701,0.659702
2.304678,0.019719,1.024219,0.514942,0.004406,0.228845
2.327725,0.019916,1.034461,0.525292,0.004494,0.233444
2.351002,0.020115,1.044806,0.535850,0.004585,0.238137
2.374512,0.020317,1.055254,0.546621,0.004677,0.242923
2.398257,0.020520,1.065806,0.557608,0.004771,0.247806
2.386444,0.020419,1.060556,-1.104147,-0.009447,-0.490692
2.351002,0.020115,1.044806,-0.535850,-0.004585,-0.238137
2.327725,0.019916,1.034461,-0.525292,-0.004494,-0.233444
2.304678,0.019719,1.024219,-0.514942,-0.004406,-0.228845
2.281859,0.019524,1.014078,-0.504795,-0.004319,-0.224335
2.248138,0.019235,0.999092,-0.979874,-0.008384,-0.435465
2.203841,0.018856,0.979406,-0.941640,-0.008057,-0.418473
2.160416,0.018485,0.960108,-0.904898,-0.007742,-0.402144
2.117847,0.018121,0.941190,-0.869589,-0.007440,-0.386453
2.076117,0.017764,0.922645,-0.835658,-0.007150,-0.371374
2.035210,0.017413,0.904465,-0.803051,-0.006871,-0.356883
1.995108,0.017070,0.886643,-0.771716,-0.006603,-0.342957
1.955797,0.016734,0.869173,-0.741604,-0.006345,-0.329575
1.907863,0.016324,0.847871,-1.058372,-0.009056,-0.470350
1.851753,0.015844,0.822935,-0.997035,-0.008531,-0.443091
1.797293,0.015378,0.798733,-0.939252,-0.008036,-0.417412
1.744435,0.014926,0.775242,-0.884818,-0.007571,-0.393221
1.684875,0.014416,0.748773,-1.100317,-0.009414,-0.488990
1.619131,0.013853,0.719556,-1.016124,-0.008694,-0.451574
1.548404,0.013248,0.688124,-1.161267,-0.009936,-0.516077
1.473253,0.012605,0.654726,-1.051280,-0.008995,-0.467198
1.394983,0.011936,0.619943,-1.130642,-0.009674,-0.502467
1.307826,0.011190,0.581209,-1.158904,-0.009916,-0.515027
1.208464,0.010340,0.537052,-1.265236,-0.010826,-0.562282
1.084626,0.009280,0.482017,-1.473432,-0.012607,-0.654806
0.939709,0.008040,0.417615,-1.363106,-0.011663,-0.605776
0.765930,0.006553,0.340386,-1.451054,-0.012415,-0.644861
0.469633,0.004018,0.208709,-1.487510,-0.012727,-0.661062
0.000000,0.000000,0.000000,-1.443870,-0.012354,-0.641668
0.000000,0.000000,0.000000,-1.454517,0.000000,0.000000
-0.449126,-0.170350,-0.101346,-1.496013,-0.567427,-0.337577
-0.732769,-0.277934,-0.165350,-1.467167,-0.556486,-0.331068
-0.898047,-0.340622,-0.202645,-1.345003,-0.510150,-0.303502
-1.028606,-0.390143,-0.232106,-1.324525,-0.502382,-0.298881
-1.139276,-0.432119,-0.257079,-1.228618,-0.466006,-0.277239
-1.238673,-0.469820,-0.279508,-1.299107,-0.492742,-0.293145
-1.327279,-0.503427,-0.299502,-1.126084,-0.427115,-0.254102
-1.408933,-0.534398,-0.317928,-1.268899,-0.481284,-0.286329
-1.487986,-0.564382,-0.335766,-1.179833,-0.447502,-0.266231
-1.555953,-0.590162,-0.351103,-1.032369,-0.391570,-0.232955
-1.619131,-0.614125,-0.365359,-1.117908,-0.424014,-0.252257
-1.676368,-0.635834,-0.378275,-0.898963,-0.340970,-0.202852
-1.727163,-0.655100,-0.389737,-0.954268,-0.361947,-0.215332
-1.779498,-0.674950,-0.401546,-1.012974,-0.384214,-0.228579
-1.833419,-0.695402,-0.413713,-1.075293,-0.407851,-0.242641
-1.879482,-0.712874,-0.424108,-0.753460,-0.285782,-0.170019
-1.917260,-0.727202,-0.432632,-0.784054,-0.297386,-0.176923
-1.955797,-0.741819,-0.441328,-0.815889,-0.309461,-0.184106
-1.995108,-0.756730,-0.450199,-0.849018,-0.322026,-0.191582
-2.035210,-0.771940,-0.459248,-0.883491,-0.335102,-0.199361
-2.076117,-0.787456,-0.468479,-0.919365,-0.348708,-0.207456
-2.117847,-0.803284,-0.477895,-0.956694,-0.362867,-0.215879
-2.149615,-0.815333,-0.485063,-0.492854,-0.186936,-0.111213
-2.171111,-0.823486,-0.489914,-0.502760,-0.190693,-0.113448
-2.192822,-0.831721,-0.494813,-0.512866,-0.194526,-0.115729
-2.214750,-0.840038,-0.499761,-0.523174,-0.198436,-0.118055
-2.236898,-0.848439,-0.504759,-0.533690,-0.202425,-0.120428
-2.259267,-0.856923,-0.509806,-0.544417,-0.206493,-0.122848
-2.281859,-0.865492,-0.514905,-0.555360,-0.210644,-0.125318
-2.304678,-0.874147,-0.520054,-0.566523,-0.214878,-0.127837
-2.327725,-0.882889,-0.525254,-0.577910,-0.219197,-0.130406
-2.351002,-0.891718,-0.530507,-0.589526,-0.223603,-0.133027
-2.374512,-0.900635,-0.535812,-0.601375,-0.228097,-0.135701
-2.398257,-0.909641,-0.541170,-0.613463,-0.232682,-0.138429
-2.422240,-0.918738,-0.546582,-0.625794,-0.237359,-0.141211
-2.446462,-0.927925,-0.552047,-0.638372,-0.242130,-0.144049
-2.470927,-0.937204,-0.557568,-0.651203,-0.246997,-0.146945
-2.508176,-0.951333,-0.565973,-1.341838,-0.508949,-0.302787
-2.520592,-0.956042,-0.568775,0.677645,0.257026,0.152911
-2.495636,-0.946576,-0.563143,0.664292,0.251961,0.149898
-2.470927,-0.937204,-0.557568,0.651203,0.246997,0.146945
-2.446462,-0.927925,-0.552047,0.638372,0.242130,0.144049
-2.422240,-0.918738,-0.546582,0.625794,0.237359,0.141211
-2.398257,-0.909641,-0.541170,0.613463,0.232682,0.138429
-2.374512,-0.900635,-0.535812,0.601375,0.228097,0.135701
-2.351002,-0.891718,-0.530507,0.589526,0.223603,0.133027
-2.327725,-0.882889,-0.525254,0.577910,0.219197,0.130406
-2.304678,-0.874147,-0.520054,0.566523,0.214878,0.127837
-2.281859,-0.865492,-0.514905,0.555360,0.210644,0.125318
-2.259267,-0.856923,-0.509806,0.544417,0.206493,0.122848
-2.236898,-0.848439,-0.504759,0.533690,0.202425,0.120428
-2.214750,-0.840038,-0.499761,0.523174,0.198436,0.118055
-2.171326,-0.823568,-0.489962,1.508181,0.572042,0.340323
-2.117847,-0.803284,-0.477895,0.956694,0.362867,0.215879
-2.076117,-0.787456,-0.468479,0.919365,0.348708,0.207456
-2.035210,-0.771940,-0.459248,0.883491,0.335102,0.199361
-1.995108,-0.756730,-0.450199,0.849018,0.322026,0.191582
-1.955797,-0.741819,-0.441328,0.815889,0.309461,0.184106
-1.917260,-0.727202,-0.432632,0.784054,0.297386,0.176923
-1.879482,-0.712874,-0.424108,0.753460,0.285782,0.170019
-1.833419,-0.695402,-0.413713,1.075293,0.407851,0.242641
-1.779498,-0.674950,-0.401546,1.012974,0.384214,0.228579
-1.727163,-0.655100,-0.389737,0.954268,0.361947,0.215332
-1.676368,-0.635834,-0.378275,0.898963,0.340970,0.202852
-1.619131,-0.614125,-0.365359,1.117908,0.424014,0.252257
-1.555953,-0.590162,-0.351103,1.032369,0.391570,0.232955
-1.487986,-0.564382,-0.335766,1.179833,0.447502,0.266231
-1.415767,-0.536990,-0.319470,1.068087,0.405118,0.241015
-1.340551,-0.508461,-0.302497,1.148718,0.435700,0.259210
-1.252354,-0.475009,-0.282595,1.292005,0.490048,0.291543
-1.144325,-0.434034,-0.258218,1.463980,0.555277,0.330349
-1.026495,-0.389342,-0.231630,1.272176,0.482527,0.287068
-0.895862,-0.339794,-0.202152,1.385972,0.525689,0.312746
-0.731130,-0.277312,-0.164981,1.420606,0.538825,0.320562
-0.450767,-0.170973,-0.101716,1.502053,0.569718,0.338940
0.000000,0.000000,0.000000,1.477221,0.560299,0.333337
0.000000,0.000000,0.000000,0.704304,0.000000,0.000000
0.194255,0.413421,-0.156649,0.682864,1.453297,-0.550668
0.314712,0.669783,-0.253787,0.678852,1.444760,-0.547433
0.386172,0.821866,-0.311413,0.617430,1.314038,-0.497902
0.443461,0.943790,-0.357611,0.636423,1.354460,-0.513218
0.497388,1.058559,-0.401099,0.709069,1.509069,-0.571801
0.544291,1.158381,-0.438922,0.579794,1.233941,-0.467552
0.581691,1.237977,-0.469081,0.536961,1.142781,-0.433011
0.614328,1.307437,-0.495401,0.499271,1.062567,-0.402617
0.643572,1.369675,-0.518983,0.478135,1.017585,-0.385573
0.673065,1.432442,-0.542766,0.555956,1.183208,-0.448329
0.707328,1.505363,-0.570397,0.704868,1.500128,-0.568413
0.738818,1.572381,-0.595790,0.501373,1.067041,-0.404312
0.763747,1.625436,-0.615894,0.494819,1.053094,-0.399027
0.787678,1.676368,-0.635192,0.492735,1.048657,-0.397346
0.807468,1.718485,-0.651151,0.345260,0.734797,-0.278422
0.803511,1.710063,-0.647959,-0.512742,-1.091237,0.413480
0.779880,1.659770,-0.628903,-0.483026,-1.027995,0.389517
0.756943,1.610956,-0.610407,-0.455032,-0.968417,0.366943
0.734682,1.563578,-0.592455,-0.428661,-0.912293,0.345677
0.709598,1.510193,-0.572227,-0.533062,-1.134484,0.429867
0.681909,1.451266,-0.549899,-0.492274,-1.047677,0.396975
0.653118,1.389990,-0.526681,-0.528900,-1.125626,0.426511
0.617372,1.313914,-0.497855,-0.673623,-1.433632,0.543217
0.592047,1.260018,-0.477433,-0.151295,-0.321992,0.122006
0.567490,1.207755,-0.457630,-0.595986,-1.268401,0.480609
0.526297,1.120085,-0.424411,-0.599534,-1.275952,0.483471
0.480200,1.021980,-0.387238,-0.628578,-1.337763,0.506892
0.428358,0.911649,-0.345433,-0.617261,-1.313678,0.497765
0.394764,0.840151,-0.318342,-0.134677,-0.286624,0.108605
0.373251,0.794367,-0.300993,-0.299516,-0.637442,0.241533
0.316081,0.672696,-0.254891,-0.695199,-1.479550,0.560616
0.193786,0.412422,-0.156271,-0.685654,-1.459236,0.552919
0.000000,0.000000,0.000000,-0.686370,-1.460759,0.553496
0.000000,0.000000,0.000000,1.465325,0.000000,0.000000
0.488798,0.004192,0.172949,1.493936,0.012812,0.528593
0.794097,0.006810,0.280972,1.428031,0.012247,0.505274
0.977021,0.008379,0.345695,1.442421,0.012370,0.510365
1.125212,0.009650,0.398129,1.343806,0.011525,0.475473
1.245947,0.010686,0.440848,1.230304,0.010551,0.435313
1.354426,0.011616,0.479230,1.320243,0.011323,0.467136
1.451625,0.012449,0.513622,1.138452,0.009764,0.402813
1.533073,0.013148,0.542440,1.058542,0.009078,0.374539
1.611275,0.013819,0.570110,1.169289,0.010028,0.413724
1.684875,0.014450,0.596152,1.023143,0.008775,0.362014
1.753287,0.015037,0.620358,1.107917,0.009502,0.392009
1.815266,0.015568,0.642287,0.890929,0.007641,0.315234
1.870270,0.016040,0.661749,0.945739,0.008111,0.334627
1.926941,0.016526,0.681801,1.003922,0.008610,0.355213
1.985330,0.017027,0.702460,1.065683,0.009140,0.377066
2.035210,0.017454,0.720109,0.746726,0.006404,0.264211
2.076117,0.017805,0.734583,0.777047,0.006664,0.274939
2.117847,0.018163,0.749348,0.808598,0.006935,0.286102
2.160416,0.018528,0.764410,0.841430,0.007216,0.297719
2.203841,0.018901,0.779775,0.875595,0.007509,0.309808
2.248138,0.019280,0.795448,0.911148,0.007814,0.322387
2.293325,0.019668,0.811437,0.948144,0.008131,0.335478
2.351235,0.020165,0.831927,1.494702,0.012819,0.528864
2.398257,0.020568,0.848564,0.518499,0.004447,0.183458
2.422240,0.020774,0.857050,0.528920,0.004536,0.187146
2.446462,0.020981,0.865621,0.539552,0.004627,0.190907
2.434411,0.020878,0.861357,-1.068393,-0.009163,-0.378025
2.398257,0.020568,0.848564,-0.518499,-0.004447,-0.183458
2.374512,0.020364,0.840163,-0.508282,-0.004359,-0.179843
2.339421,0.020063,0.827747,-0.986643,-0.008462,-0.349099
2.293325,0.019668,0.811437,-0.948144,-0.008131,-0.335478
2.248138,0.019280,0.795448,-0.911148,-0.007814,-0.322387
2.203841,0.018901,0.779775,-0.875595,-0.007509,-0.309808
2.160416,0.018528,0.764410,-0.841430,-0.007216,-0.297719
2.117847,0.018163,0.749348,-0.808598,-0.006935,-0.286102
2.076117,0.017805,0.734583,-0.777047,-0.006664,-0.274939
2.035210,0.017454,0.720109,-0.746726,-0.006404,-0.264211
1.985330,0.017027,0.702460,-1.065683,-0.009140,-0.377066
1.926941,0.016526,0.681801,-1.003922,-0.008610,-0.355213
1.870270,0.016040,0.661749,-0.945739,-0.008111,-0.334627
1.815266,0.015568,0.642287,-0.890929,-0.007641,-0.315234
1.753287,0.015037,0.620358,-1.107917,-0.009502,-0.392009
1.684875,0.014450,0.596152,-1.023143,-0.008775,-0.362014
1.611275,0.013819,0.570110,-1.169289,-0.010028,-0.413724
1.533073,0.013148,0.542440,-1.058542,-0.009078,-0.374539
1.451625,0.012449,0.513622,-1.138452,-0.009764,-0.402813
1.360929,0.011672,0.481531,-1.166909,-0.010008,-0.412882
1.257292,0.010783,0.444862,-1.279160,-0.010970,-0.452600
1.126894,0.009664,0.398724,-1.507322,-0.012927,-0.533329
0.973709,0.008351,0.344523,-1.385496,-0.011882,-0.490224
0.789686,0.006773,0.279411,-1.475589,-0.012655,-0.522101
0.484485,0.004155,0.171423,-1.457547,-0.012500,-0.515717
0.000000,0.000000,0.000000,-1.464183,-0.012557,-0.518065
0.000000,0.000000,0.000000,-1.479210,0.000000,0.000000
-0.455742,-0.172855,-0.068770,-1.462899,-0.554852,-0.220747
-0.737455,-0.279704,-0.111280,-1.404082,-0.532544,-0.211871
-0.909478,-0.344949,-0.137237,-1.450819,-0.550270,-0.218924
-1.047377,-0.397252,-0.158046,-1.286882,-0.488092,-0.194186
-1.160580,-0.440188,-0.175128,-1.272156,-0.482507,-0.191964
-1.270304,-0.481804,-0.191685,-1.472031,-0.558315,-0.222125
-1.367496,-0.518667,-0.206351,-1.148186,-0.435487,-0.173258
-1.444224,-0.547769,-0.217929,-1.067592,-0.404919,-0.161096
-1.517894,-0.575711,-0.229045,-1.179286,-0.447283,-0.177950
-1.587228,-0.602008,-0.239508,-1.031891,-0.391378,-0.155709
-1.651676,-0.626452,-0.249233,-1.117390,-0.423806,-0.168611
-1.710063,-0.648597,-0.258043,-0.898547,-0.340803,-0.135588
-1.761879,-0.668250,-0.265862,-0.953826,-0.361769,-0.143929
-1.815266,-0.688499,-0.273918,-1.012505,-0.384025,-0.152784
-1.870270,-0.709361,-0.282218,-1.074795,-0.407651,-0.162183
-1.917260,-0.727183,-0.289308,-0.753111,-0.285642,-0.113642
-1.955797,-0.741799,-0.295123,-0.783690,-0.297240,-0.118256
-1.995108,-0.756710,-0.301055,-0.815511,-0.309309,-0.123058
-2.035210,-0.771919,-0.307107,-0.848624,-0.321868,-0.128055
-2.076117,-0.787435,-0.313279,-0.883082,-0.334938,-0.133254
-2.117847,-0.803263,-0.319576,-0.918939,-0.348537,-0.138665
-2.160416,-0.819408,-0.326000,-0.956251,-0.362689,-0.144295
-2.192822,-0.831699,-0.330890,-0.492625,-0.186844,-0.074336
